event_id,period_no,occ_date_id
757272,7275,3241309
757285,7275,5181719
757326,7275,10301027
757328,7275,11041903
757331,7275,11160226
757350,7276,1110838
757367,7276,3041014
757377,7276,4041636
757390,7276,5161240
757393,7276,5261016
757397,7276,6020643
757407,7276,7130114
757431,7276,10242354
757440,7276,11250836
757450,7277,1101622
757477,7277,4061852
757491,7277,5020236
757496,7277,5140823
757506,7277,6260419
757537,7277,9010000
757554,7277,10261816
757571,7277,12272352
757576,7278,1052159
757578,7278,1111536
757611,7278,4122256
757616,7278,5110102
757623,7278,6110843
757652,7278,8231402
757658,7278,9091504
757697,7279,2191231
757707,7279,4081636
757736,7279,7200235
757776,7279,12221529
757792,7280,2021145
757799,7280,3041556
757815,7280,6051109
757834,7280,8131944
757845,7280,9190825
757846,7280,9240235
757866,7280,12161040
757983,7282,2031443
757985,7282,2160358
757991,7282,2272251
757992,7282,3031123
758019,7282,6041303
758021,7282,6201618
758040,7282,9041446
758044,7282,9150339
758049,7282,10100915
758143,7283,8211226
758147,7283,8291223
758168,7283,11291900
758178,7283,12231144
758180,7284,1010009
758183,7284,1071023
758186,7284,1200011
758210,7284,4191842
758214,7284,5030921
758223,7284,6180123
758230,7284,7041751
758233,7284,7160250
758234,7284,7171559
758268,7284,11091717
758282,7285,1081212
758283,7285,1091018
758293,7285,2171037
758301,7285,3171521
758346,7285,8202114
758358,7285,10222228
758375,7285,12161223
758384,7286,2101324
758418,7286,6062319
758452,7286,10140321
758465,7286,11231349
758478,7287,1130318
758522,7287,6250730
758534,7287,9130712
758536,7287,9191753
758537,7287,9260836
758540,7287,10121355
758551,7287,12021041
758567,7288,2051906
758572,7288,2261948
758578,7288,3151449
758583,7288,4070415
758590,7288,5021421
758605,7288,6090633
758607,7288,6141716
758613,7288,7061242
758625,7288,8161507
758631,7288,9121449
758682,7289,3281752
758703,7289,6290449
758710,7289,7281300
758721,7289,8192033
758732,7289,9261651
758751,7289,12132001
758759,7290,1010454
758760,7290,1020130
758772,7290,2050128
758775,7290,2140120
758777,7290,2210529
758802,7290,5071343
758833,7290,7220809
758850,7290,9071108
758856,7290,10262059
758861,7290,11201943
758875,7291,1121249
758883,7291,2100727
758891,7291,3170646
758892,7291,3211947
758893,7291,3220917
758901,7291,4252315
758924,7291,6091259
758949,7291,8010952
758951,7291,8150020
758969,7291,10170320
759003,7292,2080602
759024,7292,4020241
759087,7292,10110325
759095,7292,11010655
759105,7292,12080913
759122,7293,1281413
759131,7293,2210139
759152,7293,5211132
759161,7293,6201414
759166,7293,7141241
759176,7293,8020729
759194,7293,10050226
759202,7293,11021744
759215,7293,12161109
759222,7294,1110534
759279,7294,7271112
759286,7294,8230820
759289,7294,8272316
759291,7294,8270206
759302,7294,10080835
759317,7294,12011324
759324,7294,12180428
759344,7295,3010632
759358,7295,3311418
759401,7295,8160707
759459,7296,3230741
759468,7296,4190838
759486,7296,7080621
759489,7296,7101528
759493,7296,7280420
759499,7296,8241507
759523,7296,11160118
759524,7296,11172007
759552,7297,3140251
759559,7297,4072034
759563,7297,4110739
759574,7297,5110112
759576,7297,5160144
759581,7297,6030659
759591,7297,6290803
759599,7297,7160005
759626,7297,10211725
759648,7297,12231638
759652,7298,1050351
759665,7298,2200447
759733,7298,10031731
759755,7299,1211942
759764,7299,2201520
759789,7299,4211917
759793,7299,5060238
759838,7299,8230652
759840,7299,8250508
759848,7299,9181831
759852,7299,10090652
759870,7299,12052032
759887,7300,1201148
759895,7300,3010314
759905,7300,4131134
759948,7300,8302314
759949,7300,8310326
759980,7300,12230538
759981,7300,12230532
759989,7301,1181438
760043,7301,6080412
760053,7301,7051014
760064,7301,8191452
760074,7301,9161224
760077,7301,9181812
760099,7301,12130520
760154,7302,6132054
760162,7302,7050507
760171,7302,7250005
760225,7303,1251055
760228,7303,1262240
760235,7303,2241301
760253,7303,4241358
760255,7303,5041517
760257,7303,5072302
760266,7303,6160344
760320,7303,11161859
760370,7304,6021827
760380,7304,7060858
760393,7304,8090034
760410,7304,9290318
760420,7304,10300534
760424,7304,11110908
760440,7305,2110040
760456,7305,4091623
760483,7305,7100043
760495,7305,8181728
760501,7305,9060615
760519,7305,12072006
760524,7305,12212120
760540,7306,2170856
760560,7306,4291901
760561,7306,5011414
760570,7306,5281759
760597,7306,9150352
760602,7306,9221502
760632,7307,1110404
760658,7307,3311509
760690,7307,6142331
760698,7307,7251608
760702,7307,8102008
760728,7307,10231032
760736,7307,11301803
760743,7307,12180028
760760,7308,2051707
760761,7308,2071028
760763,7308,2140803
760768,7308,3040202
760783,7308,4121536
760787,7308,4251625
760790,7308,4292230
760810,7308,7091741
760836,7308,10041920
760864,7309,1091029
760924,7309,7270854
760933,7309,8240625
760934,7309,8262250
760943,7309,9272211
760945,7309,10041404
760962,7309,12092342
760972,7310,1121634
760978,7310,1250748
761038,7310,9171544
761044,7310,11011740
761068,7311,2261620
761088,7311,6082006
761098,7311,6231205
761108,7311,7192150
761131,7311,10030757
761135,7311,10190049
761144,7311,11120641
761148,7311,11292038
761186,7312,3070023
761205,7312,5031933
761218,7312,6141200
761221,7312,6271951
761226,7312,7101216
761302,7313,3190243
761316,7313,5141144
761321,7313,5251151
761346,7313,8150400
761393,7314,1131819
761428,7314,5112343
761430,7314,5212230
761437,7314,5290518
761441,7314,6042342
761444,7314,7060415
761452,7314,7290750
761475,7314,10032331
761477,7314,10101546
761483,7314,10180547
761500,7314,12262127
761504,7315,1290501
761526,7315,4242319
761534,7315,5140253
761546,7315,7070736
761594,7316,1280530
761595,7316,1311908
761604,7316,3020802
761638,7316,6181658
761675,7316,10272309
761695,7316,12192355
761732,7317,3290137
761733,7317,4011845
761742,7317,5061844
761750,7317,5280038
761761,7317,7240843
761776,7317,8290829
761852,7318,5251949
761868,7318,7271541
761884,7318,9271752
761903,7318,12161816
761914,7319,1190007
761918,7319,1290703
761955,7319,7012053
761957,7319,7052034
761963,7319,8051658
761971,7319,8241014
761975,7319,9130445
761985,7319,10171020
761987,7319,10230028
761991,7319,10300208
762001,7319,11270417
762004,7319,12052115
762017,7320,1311924
762063,7320,7251053
762067,7320,8082215
762070,7320,8162318
762100,7320,11221904
762120,7321,1150142
762127,7321,2080621
762138,7321,4022122
762173,7321,8091509
762180,7321,9090244
762186,7321,10112309
762187,7321,10121613
762199,7321,11270044
762207,7321,12190242
762214,7322,2031403
762231,7322,3311912
762246,7322,5131933
762248,7322,5182240
762278,7322,8191659
762313,7322,12181913
762353,7323,4180732
762382,7323,8071720
762383,7323,8122118
762384,7323,8140837
762393,7323,9120914
762434,7324,1031833
762436,7324,1060521
762447,7324,2210219
762500,7324,8271759
762514,7324,10172227
762539,7324,12171323
762568,7325,3282204
762573,7325,4220912
762574,7325,4240904
762581,7325,5180816
762611,7325,7301327
762654,7325,12100902
762680,7326,3131353
762704,7326,6022254
762720,7326,8050017
762730,7326,9061819
762751,7326,11091011
762768,7327,1100548
762770,7327,1151304
762789,7327,3290336
762843,7327,9280142
762846,7327,10111803
762849,7327,11081857
762892,7328,6152139
762926,7328,10160117
762942,7328,11220305
762956,7329,1201703
762963,7329,2230209
762980,7329,4151643
762990,7329,5070931
763054,7329,12161123
763058,7330,1242105
763064,7330,2091059
763074,7330,3212327
763080,7330,4141621
763086,7330,5141559
763097,7330,7100256
763117,7330,10020106
763120,7330,10082337
763140,7330,11230127
763172,7331,4280451
763183,7331,6021546
763190,7331,7060511
763191,7331,7180714
763196,7331,8080113
763202,7331,8281738
763216,7331,9241200
763220,7331,10031653
763241,7331,12052318
763262,7332,2190924
763295,7332,7280848
763303,7332,8220046
763304,7332,9010451
763313,7332,9261725
763322,7332,10230216
763323,7332,10260321
763330,7332,11130251
763354,7333,2022134
763363,7333,3061040
763374,7333,4060950
763384,7333,5131605
763392,7333,6130055
763409,7333,8061519
763433,7333,11201244
763434,7333,11200853
763453,7334,2052236
763462,7334,3061201
763492,7334,7010047
763546,7335,1150954
763548,7335,1211208
763563,7335,4010416
763577,7335,5222301
763586,7335,6132243
763597,7335,8042147
763612,7335,9060135
763622,7335,10172340
763664,7336,3011204
763712,7336,9291150
763718,7336,10122309
763739,7336,12090209
763769,7337,4181731
763774,7337,5010747
763815,7337,8300729
763827,7337,9301334
763834,7337,11060451
763838,7337,11200345
763866,7338,2081440
763881,7338,3260820
763899,7338,5202248
763927,7338,8141713
763982,7339,2270937
763986,7339,3140327
763995,7339,4050107
763998,7339,4240430
764003,7339,5091809
764014,7339,6111838
764029,7339,8101823
764039,7339,9080048
764135,7340,8021732
764146,7340,8222114
764156,7340,10021442
764165,7340,11020439
764171,7340,11232109
764180,7340,12270918
764192,7341,1200627
764201,7341,2270227
764220,7341,5251048
764223,7341,6120026
764229,7341,6261021
764272,7341,12151546
764316,7342,6260241
764319,7342,7210048
764327,7342,8132112
764353,7342,12150127
764364,7343,2081115
764370,7343,2220613
764372,7343,3202315
764390,7343,5060117
764399,7343,6032303
764400,7343,6051241
764426,7343,7290447
764435,7343,8182332
764448,7343,10012057
764500,7344,2222205
764516,7344,4172032
764517,7344,4241208
764525,7344,6130127
764528,7344,6171018
764552,7344,9040155
764565,7344,10292102
764572,7344,11101705
764588,7344,12282142
764607,7345,3260144
764609,7345,4101136
764612,7345,4222056
764622,7345,5200453
764642,7345,8040422
764669,7345,11111103
764676,7345,11202357
764695,7346,2070924
764739,7346,6300645
764750,7346,8070359
764760,7346,9261954
764809,7347,4110456
764811,7347,4170305
764815,7347,5061956
764818,7347,5131937
764825,7347,5230449
764845,7347,7280343
764850,7347,8080818
764855,7347,8170441
764862,7347,10022240
764865,7347,10191607
764886,7348,1142204
764892,7348,2031221
764900,7348,2281226
764940,7348,8031802
764960,7348,10060104
764983,7348,12160817
765048,7349,7202253
765049,7349,7222147
765057,7349,8060237
765065,7349,9121740
765084,7349,11180744
765088,7349,11252003
765103,7349,12291728
765105,7350,1022324
765124,7350,3031609
765140,7350,4300133
765142,7350,5220810
765145,7350,6020622
765194,7350,12030037
765270,7351,8161056
765272,7351,8170213
765279,7351,9171205
765280,7351,9170358
765288,7351,9301630
765291,7351,10090620
765298,7351,11030623
765311,7352,1030132
765312,7352,1061511
765330,7352,4062218
765334,7352,4141432
765338,7352,4221946
765366,7352,7260641
765412,7352,12292138
765432,7353,3252149
765458,7353,7161546
765460,7353,7241419
765465,7353,8081055
765472,7353,8252301
765475,7353,8310746
765490,7353,10010154
765492,7353,10130930
765503,7353,11261451
765505,7353,12080321
765515,7354,1091031
765519,7354,1201816
765525,7354,2151305
765532,7354,3260448
765556,7354,5290540
765557,7354,5292213
765562,7354,6122011
765566,7354,6221608
765574,7354,7030635
765595,7354,8110507
765645,7355,4151311
765652,7355,5220210
765683,7355,8152013
765711,7355,11260151
765714,7355,12260023
765749,7356,3302252
765762,7356,5080751
765768,7356,5290214
765843,7357,2241513
765885,7357,7070608
765902,7357,9080929
765905,7357,10011348
765967,7358,4240847
765975,7358,6130940
765984,7358,7201228
765987,7358,8010829
765998,7358,9051843
766007,7358,10030143
766012,7358,10241320
766020,7358,11191200
766027,7358,12161954
766036,7359,1180427
766044,7359,2100205
766049,7359,2150219
766052,7359,3021744
766074,7359,5080603
766103,7359,8201008
766107,7359,9030415
766113,7359,9231015
766152,7360,2072352
766156,7360,2281449
766205,7360,8010518
766214,7360,9011328
766227,7360,10271459
766250,7361,1021552
766251,7361,1052259
766286,7361,5170924
766357,7362,2060646
766383,7362,4262222
766432,7362,10150327
766445,7362,12061734
766461,7363,1251700
766464,7363,2030032
766480,7363,3171614
766510,7363,7121315
766527,7363,8240731
766547,7363,10092212
766555,7363,10310032
766563,7363,11262240
766570,7363,12191149
766581,7364,1220828
766604,7364,4050103
766611,7364,4231448
766621,7364,5280426
766633,7364,6211321
766669,7364,9281217
766673,7364,10070105
766675,7364,10131117
766693,7365,1090558
766712,7365,4302134
766717,7365,6061219
766721,7365,6111332
766723,7365,6160604
766727,7365,6221916
766743,7365,8302140
766761,7365,10280214
766783,7365,12080412
766801,7366,1252145
766824,7366,4292301
766827,7366,5060311
766849,7366,7221825
766856,7366,8240601
766874,7366,10162338
766879,7366,11061753
766929,7367,4301315
766952,7367,7121919
766953,7367,7172017
766962,7367,8151132
766982,7367,10151236
766996,7367,11210924
767012,7368,1091823
767018,7368,2110434
767025,7368,3020702
767034,7368,4101546
767038,7368,4181215
767137,7369,2102324
767162,7369,5230909
767175,7369,7141219
767176,7369,7141740
767212,7369,12260834
767224,7370,1291352
767234,7370,2192045
767248,7370,4101310
767273,7370,7021842
767325,7370,12171435
767330,7371,1082108
767340,7371,2110015
767343,7371,2282255
767348,7371,3200138
767352,7371,3282309
767374,7371,6261714
767378,7371,7100538
767438,7372,2180230
767486,7372,8031030
767487,7372,8051610
767491,7372,8141923
767492,7372,8171728
767511,7372,10221826
767575,7373,6062352
767592,7373,7272137
767614,7373,10150834
767616,7373,11010510
767619,7373,11141457
767631,7373,12112119
767637,7374,1020237
767681,7374,6081720
767689,7374,7141735
767701,7374,8120259
767724,7374,11030937
767727,7374,11052346
767728,7374,11140236
767729,7374,11200957
767744,7375,1300814
767781,7375,5171250
767816,7375,9122136
767840,7375,11300202
767881,7376,3240224
767912,7376,7120849
767954,7376,11211640
767991,7377,2220037
768011,7377,5151129
768019,7377,6120135
768020,7377,6132135
768039,7377,9081953
768082,7378,1101229
768103,7378,3221316
768108,7378,4051620
768146,7378,8301817
768157,7378,10120450
768162,7378,10292119
768175,7378,12042242
768219,7379,4251549
768223,7379,5112313
768226,7379,5271836
768231,7379,6111057
768258,7379,8171325
768278,7379,10142009
768306,7380,2101906
768351,7380,7111404
768357,7380,8191354
768361,7380,8281206
768363,7380,8301519
768372,7380,9111625
768374,7380,9140108
768380,7380,10232127
768382,7380,10262335
768392,7380,12021236
768399,7380,12200516
768414,7381,3071439
768436,7381,6010022
768438,7381,6041157
768472,7381,9011204
768473,7381,9031251
768526,7382,3142121
768531,7382,3280235
768543,7382,5102206
768551,7382,5291847
768568,7382,7141527
768594,7382,9231754
768595,7382,9240027
768630,7383,1190911
768634,7383,1250621
768645,7383,3231517
768651,7383,4231457
768652,7383,4232054
768691,7383,10061629
768711,7383,12060826
768743,7384,3122154
768744,7384,3261743
768746,7384,4020925
768761,7384,5152228
768764,7384,5290500
768771,7384,6162010
768809,7384,9260408
768814,7384,10021305
768818,7384,10162335
768821,7384,10310733
768829,7384,11291043
768853,7385,2060451
768856,7385,2240445
768867,7385,3232357
768890,7385,6131925
768899,7385,7301928
768909,7385,8251312
768936,7385,12031634
768948,7386,1102328
768953,7386,2042032
768984,7386,5042246
768989,7386,5170338
768992,7386,5221550
768996,7386,6020445
768998,7386,6120017
769004,7386,6231937
769016,7386,8172127
769022,7386,9012331
769043,7386,11021601
769057,7386,12130742
769085,7387,3170338
769096,7387,4201958
769135,7387,8240532
769138,7387,8301210
769140,7387,9092256
769145,7387,9282319
769156,7387,11022211
769177,7388,1141856
769182,7388,1180306
769205,7388,3211620
769211,7388,4150209
769231,7388,8032340
769273,7388,12182032
769289,7389,3061430
769327,7389,6150015
769352,7389,8291115
769356,7389,9080033
769369,7389,10051358
769378,7389,11302300
769384,7390,1031434
769386,7390,1071115
769407,7390,3020036
769455,7390,8071115
769456,7390,8082137
769461,7390,8232202
769497,7391,1050849
769508,7391,2211313
769522,7391,4092217
769533,7391,4280654
769535,7391,5041216
769537,7391,5071654
769538,7391,5091133
769542,7391,5272017
769559,7391,7071902
769561,7391,7121331
769568,7391,8152203
769579,7391,9162309
769587,7391,10030348
769591,7391,11050610
769593,7391,11080401
769612,7392,1030838
769625,7392,2220707
769650,7392,4190810
769669,7392,7021642
769676,7392,7301356
769679,7392,8030049
769680,7392,8061749
769696,7392,8291031
769715,7392,12020937
769732,7393,2081814
769744,7393,3241308
769820,7393,10240728
769851,7394,2191431
769853,7394,2220156
769854,7394,3022031
769879,7394,5270847
769897,7394,7230951
769905,7394,8112318
769918,7394,9222106
769927,7394,11010154
769938,7394,11241646
769953,7395,1040947
769955,7395,1101050
769962,7395,1310047
769976,7395,4050357
769986,7395,5111115
769988,7395,5162035
769994,7395,6101330
770018,7395,8270911
770028,7395,9222026
770036,7395,10200449
770050,7395,11230319
770057,7396,1050541
770058,7396,1071128
770059,7396,1141512
770079,7396,3100802
770130,7396,9132040
770134,7396,10031055
770168,7397,1190324
770175,7397,2081942
770202,7397,5140245
770256,7398,1021134
770281,7398,4181613
770334,7398,8280307
